URL,Scraped_Time,Condition,Car Make,Model,Trim,Year,Kilometers,Body Type,Number of Seats,Fuel,Transmission,Engine Size (cc),Exterior Color,Interior Color,Regional Specs,Car License,Insurance,Car Customs,Body Condition,Paint,Payment Method,City,Neighborhood,Interior Options,Exterior Options,Technology Options,Price,Description_Score,Battery Capacity,Battery Range
https://jo.opensooq.com/en/search/257994931,2025-02-07 02:22:27,New,Changan,Deepal,S7,2024,0,SUV,5,Electric,Automatic,,Black,Orange,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Zarqa,Al mantika Al Hurra,"Electric Seat Control, Steering Wheel Controls, Electric Windows, Center Lock, Leather Seats, Air Condition, AUX / USB Input, Alarm System, Airbags","Rim Wheels, Front Sensors, Rear Sensors, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Electric Mirrors, Daytime Running Lights, LED Lights","Hud Projector, Touch Screen, Navigation system / maps, Voice Control, Media Screen, Bluetooth, ABS Brakes, Forward Collision Alert, 360° Camera, Blind Spot Alert, Rear Camera, Lane Departure Alert, Traction Control, Tyre Pressure Monitoring, Cruise Control, Radar, Park assist",27900,,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/257997079,2025-02-07 02:22:28,New,Volkswagen,ID 6,ID.6 Crozz Pro,2023,0,SUV,7,Electric,Automatic,,Navy Blue,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Zarqa,Al mantika Al Hurra,"Steering Wheel Controls, Alarm System, Memory Seats, Electric Windows, Center Lock, Heated Seats, Leather Seats, Airbags, Heated Steering Wheel, Electric Seat Control, Air Condition","Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors, Spare Tyre, LED Lights, Rim Wheels, Front Sensors, Rear Sensors, Keyless Entry, Panoramic Roof","Forward Collision Alert, 360° Camera, Blind Spot Alert, Rear Camera, Tyre Pressure Monitoring, Traction Control, Apple CarPlay, Radar, Cruise Control, Voice Control, Touch Screen, Navigation system / maps, Hud Projector, Media Screen, Bluetooth, ABS Brakes, Remote Start, Auto Lock System",31300,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258203483,2025-02-07 02:22:33,Used,Volkswagen,ID 4,ID.4 Crozz Pure+,2022,"90,000 - 99,999",Sedan,5,Electric,Automatic,,Navy Blue,Grey,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Tabarboor,"Electric Windows, Electric rear seat, Center Lock, Air Condition, Heated Seats, Alarm System, AUX / USB Input, Leather Seats, Airbags, CD player, Electric Seat Control, Sport Seats, Steering Wheel Controls, Cooled Seats, Memory Seats, Heated Steering Wheel","Keyless Entry, Back Hook, Sunroof, Panoramic Roof, Daytime Running Lights, Electrically Folding Mirrors, Spare Tyre, Electric Mirrors, Rim Wheels, Xenon Lights, Front Sensors, LED Lights, Rear Sensors, Sports Package","Blind Spot Alert, Rear Camera, Apple CarPlay, Lane Departure Alert, Traction Control, Android Auto, Tyre Pressure Monitoring, Cruise Control, Voice Control, Radar, Park assist, Hud Projector, Touch Screen, Sport Suspension, Bluetooth, ABS Brakes, Navigation system / maps, Remote Start, Media Screen, Forward Collision Alert, Auto Lock System",23000,7,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258203907,2025-02-07 02:22:38,Used,Tesla,Model X,Standard Range,2019,"60,000 - 69,999",HatchBack,5,Electric,Automatic,,White,Black,American Specs,Licensed,Comprehensive Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Abdoun,"AUX / USB Input, Leather Seats, Airbags, Cooled Seats, Electric Seat Control, Heated Steering Wheel, Steering Wheel Controls, Air Condition, Memory Seats, Alarm System, Electric Windows, Center Lock, Heated Seats","Front Sensors, Back Hook, Rear Sensors, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors, Spare Tyre, LED Lights, Rim Wheels, Sports Package","Touch Screen, Navigation system / maps, Bluetooth, Media Screen, Park assist, Voice Control, ABS Brakes, Sport Suspension, Forward Collision Alert, Auto Lock System, Blind Spot Alert, 360° Camera, Lane Departure Alert, Rear Camera, Tyre Pressure Monitoring, Traction Control, Diff Lock, Cruise Control",40000,,More than 100 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258203533,2025-02-07 02:22:42,Used,Volkswagen,ID 6,ID.6 Crozz Pro,2021,"80,000 - 89,999",SUV,6,Electric,Automatic,,Blue,Nardo Grey,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Tabarboor,"Airbags, Sport Seats, Electric Seat Control, Electric rear seat, Steering Wheel Controls, Heated Steering Wheel, Memory Seats, Air Condition, Electric Windows, Alarm System, Center Lock, AUX / USB Input, Heated Seats, Leather Seats","Rear Sensors, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Electric Mirrors, LED Lights, Daytime Running Lights, Sports Package, Front Sensors","Android Auto, Touch Screen, Park assist, Voice Control, Media Screen, Sport Suspension, Bluetooth, ABS Brakes, Navigation system / maps, Forward Collision Alert, Auto Lock System, Hud Projector, Blind Spot Alert, 360° Camera, Lane Departure Alert, Rear Camera, Tyre Pressure Monitoring, Traction Control, Apple CarPlay, Radar, Cruise Control",24999,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258202939,2025-02-07 02:22:46,New,Leapmotor,T03,T03,2022,0,HatchBack,5,Electric,Automatic,,Navy Blue,Nardo Grey,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,8th Circle,"AUX / USB Input, Airbags, Steering Wheel Controls, Electric Windows, Center Lock, Sport Seats, Air Condition","Rim Wheels, Front Sensors, Rear Sensors, Sunroof, Panoramic Roof, Xenon Lights, LED Lights, Daytime Running Lights","Tyre Pressure Monitoring, Sport Suspension, Touch Screen, Navigation system / maps, Media Screen, ABS Brakes, Auto Lock System, Apple CarPlay, Rear Camera, Voice Control, Traction Control, Bluetooth, Cruise Control",9683,,Less than 50 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258202767,2025-02-07 02:22:49,Used,Hyundai,Ioniq,Standard,2018,"70,000 - 79,999",SUV,5,Electric,Automatic,,Black,Black,Korean Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Tabarboor,"Center Lock, Heated Seats, AUX / USB Input, Leather Seats, Airbags, Cooled Seats, Electric Seat Control, Heated Steering Wheel, Steering Wheel Controls, Air Condition, Memory Seats, Alarm System, Electric Windows","Rim Wheels, LED Lights, Front Sensors, Rear Sensors, Keyless Entry, Sunroof, Electrically Folding Mirrors, Electric Mirrors, Daytime Running Lights, Xenon Lights","Radar, Park assist, Apple CarPlay, Touch Screen, Android Auto, Media Screen, Voice Control, ABS Brakes, Bluetooth, Auto Lock System, Blind Spot Alert, Rear Camera, Lane Departure Alert, Traction Control, Tyre Pressure Monitoring, Cruise Control",12300,فحص كامل,Less than 50 kWh,200 - 299 km
https://jo.opensooq.com/en/search/257928351,2025-02-07 02:22:54,New,Mercedes Benz,EQE-Class,EQE 350+,2023,1 - 999,Sedan,5,Electric,Automatic,,Black,White,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Dabouq,"Electric Seat Control, Air Condition, Steering Wheel Controls, Heated Seats, Center Lock, Electric Windows, Memory Seats, AUX / USB Input, Leather Seats, Airbags, Sport Seats","Keyless Entry, Daytime Running Lights, Electric Mirrors, Rim Wheels, Xenon Lights, Front Sensors, LED Lights, Rear Sensors, Sports Package, Electrically Folding Mirrors, Panoramic Roof, Sunroof","Forward Collision Alert, ABS Brakes, Blind Spot Alert, Auto Lock System, Lane Departure Alert, Rear Camera, Tyre Pressure Monitoring, Traction Control, Radar, Navigation system / maps, Apple CarPlay, 360° Camera, Sport Suspension, Voice Control, Touch Screen, Park assist, Bluetooth, Media Screen, Cruise Control",54500,,90 - 99 kWh,More than 500 km
https://jo.opensooq.com/en/search/258201111,2025-02-07 02:22:54,New,Leapmotor,T03,T03,2023,0,HatchBack,4,Electric,Automatic,,White,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,8th Circle,"AUX / USB Input, Airbags, Steering Wheel Controls, Electric Windows, Center Lock, Sport Seats, Air Condition","Rim Wheels, Front Sensors, Rear Sensors, Sunroof, Panoramic Roof, Xenon Lights, LED Lights, Daytime Running Lights","Forward Collision Alert, Cruise Control, Tyre Pressure Monitoring, Touch Screen, Media Screen, ABS Brakes, Apple CarPlay, Auto Lock System, Android Auto, Rear Camera, Bluetooth, Traction Control",10800,,Less than 50 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258201281,2025-02-07 02:22:57,Used,Volkswagen,ID 6,ID.6 Crozz Pro,2022,"1,000 - 9,999",SUV,7,Electric,Automatic,,Navy Blue,Grey,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Al Rabiah,"AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Cooled Seats, Steering Wheel Controls, Heated Steering Wheel, Memory Seats, Air Condition, Electric Windows, Alarm System, Center Lock, Heated Seats","Front Sensors, Rear Sensors, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Electric Mirrors, Daytime Running Lights, Xenon Lights, Rim Wheels, LED Lights","Apple CarPlay, Lane Departure Alert, Rear Camera, Android Auto, Tyre Pressure Monitoring, Traction Control, Voice Control, Radar, Cruise Control, Hud Projector, Touch Screen, Park assist, Bluetooth, Media Screen, Navigation system / maps, Remote Start, ABS Brakes, Forward Collision Alert, Auto Lock System, Blind Spot Alert, 360° Camera",27000,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258193225,2025-02-07 02:22:58,New,Honda,e:N,e:NP1,2023,0,SUV,5,Electric,Automatic,,Black,Black,Japanese Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Ras El Ain,"Electric Seat Control, Steering Wheel Controls, Electric Windows, Center Lock, Heated Seats, Leather Seats, AUX / USB Input, Air Condition, Airbags, Alarm System","Daytime Running Lights, LED Lights, Spare Tyre, Rim Wheels, Front Sensors, Rear Sensors, Keyless Entry, Panoramic Roof, Electric Mirrors","Auto Lock System, Voice Control, Rear Camera, Bluetooth, Traction Control, Blind Spot Alert, Cruise Control, Tyre Pressure Monitoring, Touch Screen, Media Screen, ABS Brakes",14041,,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/258190695,2025-02-07 02:22:59,New,Chevrolet,Menlo,Menlo,2022,0,SUV,5,Electric,Automatic,,Silver,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Ras El Ain,"Center Lock, Heated Seats, Leather Seats, Air Condition, Alarm System, Airbags, Steering Wheel Controls, Electric Windows","Front Sensors, Rear Sensors, Keyless Entry, Panoramic Roof, Electric Mirrors, Daytime Running Lights, Xenon Lights, Spare Tyre, Rim Wheels","Forward Collision Alert, Cruise Control, Lane Departure Alert, Navigation system / maps, Tyre Pressure Monitoring, Touch Screen, Media Screen, ABS Brakes, Voice Control, Rear Camera, Bluetooth, Traction Control",11694,,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/258201891,2025-02-07 02:23:00,New,BYD,Seagull,Seagull,2024,0,HatchBack,5,Electric,Automatic,,Black,Black,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Sports City,"Electric Seat Control, Steering Wheel Controls, AUX / USB Input, Airbags, Center Lock, Air Condition, Alarm System, Electric Windows, Leather Seats","LED Lights, Keyless Entry, Xenon Lights, Rear Sensors, Back Hook, Electric Mirrors, Rim Wheels, Daytime Running Lights","Voice Control, Rear Camera, Bluetooth, Traction Control, Remote Start, Cruise Control, Tyre Pressure Monitoring, Sport Suspension, Touch Screen, Navigation system / maps, Media Screen, Apple CarPlay, ABS Brakes, Android Auto, Auto Lock System",13950,,Less than 50 kWh,300 - 399 km
https://jo.opensooq.com/en/search/257647765,2025-02-07 02:23:05,Used,BMW,iX Series,Standard,2023,"10,000 - 19,999",SUV,5,Electric,Automatic,,White,White,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Wadi Saqra,"Air Condition, Heated Steering Wheel, Electric Windows, AUX / USB Input, Cooled Seats, Airbags, Heated Seats, Leather Seats, Electric Seat Control, Memory Seats, Steering Wheel Controls","Panoramic Roof, Rear Sensors, Front Sensors, Rim Wheels, Electric Mirrors, Spare Tyre, Electrically Folding Mirrors, Daytime Running Lights, LED Lights, Keyless Entry","Android Auto, Bluetooth, Traction Control, Cruise Control, ABS Brakes, Media Screen, 360° Camera, Navigation system / maps, Blind Spot Alert, Touch Screen, Voice Control, Lane Departure Alert, Park assist, Tyre Pressure Monitoring, Forward Collision Alert, Radar, Apple CarPlay",15666,,70 - 89 kWh,400 - 499 km
https://jo.opensooq.com/en/search/256721827,2025-02-07 02:23:07,Used,Porsche,Taycan,Taycan,2020,"30,000 - 39,999",Sedan,5,Electric,Automatic,,Blue,Brown,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Wadi Saqra,"AUX / USB Input, Leather Seats, Airbags, Air Condition, Electric Seat Control, Alarm System, Steering Wheel Controls, Memory Seats, Electric Windows, Center Lock, Heated Seats","Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors, Spare Tyre, Xenon Lights, Rim Wheels, LED Lights, Front Sensors, Rear Sensors","Voice Control, ABS Brakes, Bluetooth, Rear Camera, Forward Collision Alert, Traction Control, Lane Departure Alert, Cruise Control, Tyre Pressure Monitoring, Navigation system / maps, Radar, Apple CarPlay, Touch Screen, Android Auto, Media Screen",999,,90 - 99 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258199967,2025-02-07 02:23:15,Used,Avatar,Model 11,Model 11,2023,"10,000 - 19,999",SUV,5,Electric,Automatic,,White,Burgundy,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Ras El Ain,"Airbags, Air Condition, Electric Seat Control, Steering Wheel Controls, Electric Windows, Center Lock, Heated Seats, Leather Seats, AUX / USB Input, Cooled Seats","Electric Mirrors, Daytime Running Lights, Electrically Folding Mirrors, Spare Tyre, Xenon Lights, Rim Wheels, LED Lights, Front Sensors, Rear Sensors, Keyless Entry, Panoramic Roof","Lane Departure Alert, Navigation system / maps, Touch Screen, Park assist, Media Screen, Radar, Voice Control, ABS Brakes, Bluetooth, 360° Camera, Forward Collision Alert, Traction Control, Blind Spot Alert, Cruise Control",37500,,90 - 99 kWh,More than 500 km
https://jo.opensooq.com/en/search/258199939,2025-02-07 02:23:18,New,GAC,Aion,Aion,2023,0,SUV,5,Electric,Automatic,,White,Black,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Ras El Ain,"Electric Windows, Center Lock, Air Condition, AUX / USB Input, Airbags, Steering Wheel Controls","Electrically Folding Mirrors, Electric Mirrors, Xenon Lights, Daytime Running Lights, LED Lights, Spare Tyre, Rear Sensors, Rim Wheels, Keyless Entry","Rear Camera, Traction Control, Cruise Control, Bluetooth, Touch Screen, Media Screen, ABS Brakes",3108,,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/258198429,2025-02-07 02:23:26,New,BYD,Song Plus,Song Plus,2024,0,SUV,5,Electric,Automatic,,Black,Beige,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Sports City,"Heated Seats, AUX / USB Input, Leather Seats, Airbags, Sport Seats, Electric Seat Control, Cooled Seats, Steering Wheel Controls, Electric rear seat, Memory Seats, Heated Steering Wheel, Electric Windows, Air Condition, Center Lock, Alarm System","Daytime Running Lights, LED Lights, Rim Wheels, Sports Package, Front Sensors, Back Hook, Rear Sensors, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Xenon Lights","Lane Departure Alert, Apple CarPlay, Tyre Pressure Monitoring, Android Auto, Diff Lock, Voice Control, Touch Screen, Hud Projector, Radar, Remote Start, Media Screen, Forward Collision Alert, ABS Brakes, Blind Spot Alert",27781,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258195831,2025-02-07 02:23:47,Used,Volkswagen,ID 4,ID.4 Crozz Pure+,2022,"40,000 - 49,999",SUV,5,Electric,Automatic,,Nardo Grey,Grey,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Irbid,Al Hay Al Sharqy,"Electric Seat Control, Airbags, AUX / USB Input, Steering Wheel Controls, Electric Windows, Center Lock, Air Condition, Alarm System","Daytime Running Lights, LED Lights, Rim Wheels, Front Sensors, Rear Sensors, Keyless Entry, Sunroof, Panoramic Roof, Electric Mirrors","Tyre Pressure Monitoring, Cruise Control, Apple CarPlay, Radar, Park assist, Voice Control, Touch Screen, Navigation system / maps, Hud Projector, Media Screen, Bluetooth, ABS Brakes, Remote Start, Auto Lock System, Forward Collision Alert, Rear Camera, Lane Departure Alert, Traction Control",23600,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258194401,2025-02-07 02:23:52,Used,Ford,Focus,Standard,2014,"+200,000",HatchBack,5,Electric,Automatic,,White,Beige,American Specs,Licensed,Compulsory Insurance,With Customs,Good (body only has minor blemishes),Total repaint,Cash Only,Amman,Daheit Al Yasmeen,"AUX / USB Input, Alarm System, Airbags, Steering Wheel Controls, Electric Windows, Center Lock, Heated Seats, CD player, Air Condition","Daytime Running Lights, Rim Wheels, Front Sensors, Rear Sensors, Keyless Entry, Electric Mirrors, LED Lights","Apple CarPlay, Auto Lock System, Voice Control, Rear Camera, Bluetooth, Traction Control, Forward Collision Alert, Cruise Control, Blind Spot Alert, Navigation system / maps, Tyre Pressure Monitoring, Touch Screen, ABS Brakes",5800,فحص كامل,Less than 50 kWh,Less than 100 km
https://jo.opensooq.com/en/search/258194465,2025-02-07 02:23:56,Used,Kia,Niro,EX Touring,2023,"40,000 - 49,999",SUV,5,Electric,Automatic,,White,Black,Korean Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Partially repainted,Cash Only,Amman,Tabarboor,"AUX / USB Input, Cooled Seats, Airbags, Electric rear seat, Electric Seat Control, Heated Steering Wheel, Steering Wheel Controls, Air Condition, Electric Windows, Alarm System, Center Lock, Heated Seats, Leather Seats","Rear Sensors, Keyless Entry, Electrically Folding Mirrors, Electric Mirrors, Xenon Lights, Daytime Running Lights, LED Lights, Rim Wheels, Front Sensors","Voice Control, Media Screen, Bluetooth, ABS Brakes, Forward Collision Alert, Auto Lock System, Blind Spot Alert, Rear Camera, Lane Departure Alert, Traction Control, Tyre Pressure Monitoring, Cruise Control, Apple CarPlay, Radar, Park assist, Android Auto, Touch Screen, Navigation system / maps",19900,فحص كامل,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/258193355,2025-02-07 02:24:04,Used,Volkswagen,ID 4,ID.4 Crozz Pro,2022,"10,000 - 19,999",SUV,5,Electric,Automatic,,White,Nardo Grey,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Zarqa,Al mantika Al Hurra,"AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Sport Seats, Steering Wheel Controls, Cooled Seats, Electric Windows, Electric rear seat, Memory Seats, Heated Steering Wheel, Center Lock, Air Condition, Heated Seats, Alarm System",Daytime Running Lights,"Android Auto, Apple CarPlay, Hud Projector, Voice Control, Bluetooth",23500,فحص كامل,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258191677,2025-02-07 02:24:15,New,BMW,3 Series,i3 eDrive40L Yaoye Sports Suit,2024,0,Sedan,5,Electric,Automatic,,White,Red,European Specs,Not Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Airport Road - Manaseer Gs,"Electric Seat Control, Sport Seats, Steering Wheel Controls, Cooled Seats, Memory Seats, Electric rear seat, Electric Windows, Heated Steering Wheel, Center Lock, Alarm System, Heated Seats, Air Condition, Airbags, CD player, AUX / USB Input, Leather Seats","Rim Wheels, Xenon Lights, Front Sensors, LED Lights, Rear Sensors, Sports Package, Keyless Entry, Back Hook, Sunroof, Panoramic Roof, Spare Tyre, Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors","Bluetooth, Touch Screen, Park assist, Remote Start, Media Screen, Sport Suspension, Forward Collision Alert, ABS Brakes, Navigation system / maps, Blind Spot Alert, Auto Lock System, Android Auto, Lane Departure Alert, 360° Camera, Apple CarPlay, Tyre Pressure Monitoring, Rear Camera, Voice Control, Diff Lock, Traction Control, Hud Projector, Radar, Cruise Control",41500,,More than 100 kWh,More than 500 km
https://jo.opensooq.com/en/search/258190817,2025-02-07 02:24:25,Used,Tesla,Model 3,Performance,2020,"30,000 - 39,999",Sedan,4,Electric,Automatic,,Grey,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Shafa Badran,"Electric Windows, Air Condition, Center Lock, Alarm System, Heated Seats, AUX / USB Input, Leather Seats, Airbags, Sport Seats, Electric Seat Control, Cooled Seats, Steering Wheel Controls, Electric rear seat, Memory Seats, Heated Steering Wheel","Sunroof, Panoramic Roof, Daytime Running Lights, Electrically Folding Mirrors, Spare Tyre, Electric Mirrors, Rim Wheels, LED Lights, Front Sensors, Sports Package, Rear Sensors, Back Hook, Keyless Entry","Android Auto, Tyre Pressure Monitoring, Traction Control, Voice Control, Radar, Cruise Control, Hud Projector, Touch Screen, Park assist, Bluetooth, Media Screen, Sport Suspension, Remote Start, ABS Brakes, Navigation system / maps, Forward Collision Alert, Auto Lock System, Blind Spot Alert, 360° Camera, Apple CarPlay, Lane Departure Alert, Rear Camera",19800,7,70 - 89 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258190829,2025-02-07 02:24:26,Used,Kia,EV6,Light Long Range AWD,2022,"90,000 - 99,999",HatchBack,5,Electric,Automatic,,White,Black,Korean Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Al Manarah,"AUX / USB Input, Cooled Seats, Airbags, Sport Seats, Electric Seat Control, Leather Seats, Steering Wheel Controls, CD player, Alarm System, Heated Seats, Air Condition, Center Lock, Heated Steering Wheel, Electric Windows, Electric rear seat, Memory Seats","Daytime Running Lights, Back Hook, Rim Wheels, Sports Package, Front Sensors, LED Lights, Rear Sensors, Keyless Entry, Electrically Folding Mirrors, Electric Mirrors, Xenon Lights","Remote Start, Traction Control, Diff Lock, Forward Collision Alert, Rear Camera, Tyre Pressure Monitoring, Blind Spot Alert, 360° Camera, Apple CarPlay, Lane Departure Alert, Auto Lock System, Android Auto, Navigation system / maps, ABS Brakes, Voice Control, Sport Suspension, Media Screen, Hud Projector, Park assist, Touch Screen, Bluetooth, Cruise Control, Radar",24900,7,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258190505,2025-02-07 02:24:30,Used,Nissan,Leaf,S,2015,"110,000 - 119,999",HatchBack,5,Electric,Automatic,,Baby Blue,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Jubaiha,"CD player, Electric rear seat, AUX / USB Input, Heated Steering Wheel, Airbags, Air Condition, Steering Wheel Controls, Alarm System, Electric Windows, Center Lock, Heated Seats","Keyless Entry, Electric Mirrors","Tyre Pressure Monitoring, Media Screen, ABS Brakes, Rear Camera, Traction Control, Cruise Control, Bluetooth",7500,3,Less than 50 kWh,100 - 199 km
https://jo.opensooq.com/en/search/258188481,2025-02-07 02:24:39,Used,BYD,Seagull,Seagull,2023,"30,000 - 39,999",HatchBack,4,Electric,Automatic,,Black,Blue,Other Specs,Licensed,Compulsory Insurance,With Customs,Fair (body needs work),Original Paint,Installments Only,Amman,Al Bayader,"Airbags, Electric Seat Control, Steering Wheel Controls, Electric Windows, Center Lock, Leather Seats, Sport Seats, AUX / USB Input, Air Condition","Daytime Running Lights, Rim Wheels, Rear Sensors, Keyless Entry, Electric Mirrors, LED Lights","Remote Start, Auto Lock System, Forward Collision Alert, Rear Camera, Lane Departure Alert, Traction Control, Tyre Pressure Monitoring, Cruise Control, Radar, Navigation system / maps, Touch Screen, Voice Control, Media Screen, Bluetooth, ABS Brakes",14700,,Less than 50 kWh,300 - 399 km
https://jo.opensooq.com/en/search/258188529,2025-02-07 02:24:45,New,Toyota,bZ,bZ4X,2023,0,SUV,5,Electric,Automatic,,Bronze,Bronze,Japanese Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Al Rabiah,"Electric Seat Control, Air Condition, Steering Wheel Controls, Alarm System, Electric Windows, Center Lock, Heated Seats, Leather Seats, AUX / USB Input, Cooled Seats, Airbags, Heated Steering Wheel","Panoramic Roof, Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors, Spare Tyre, Xenon Lights, Rim Wheels, LED Lights, Front Sensors, Rear Sensors, Keyless Entry","Forward Collision Alert, Auto Lock System, Blind Spot Alert, 360° Camera, Lane Departure Alert, Rear Camera, Tyre Pressure Monitoring, Traction Control, Radar, Cruise Control, Apple CarPlay, Touch Screen, Navigation system / maps, Voice Control, Media Screen, Bluetooth, ABS Brakes",25250,,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/258185633,2025-02-07 02:24:52,Used,Neta,U,Pro 400,2022,"40,000 - 49,999",SUV,5,Electric,Automatic,,Turquoise,Black,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Zarqa,Al mantika Al Hurra,"AUX / USB Input, Sport Seats, Airbags, Air Condition, Electric Seat Control, Alarm System, Steering Wheel Controls, Electric Windows, Center Lock, CD player, Leather Seats","Electric Mirrors, Xenon Lights, LED Lights, Daytime Running Lights, Back Hook, Rim Wheels, Sports Package, Rear Sensors, Keyless Entry, Electrically Folding Mirrors","Hud Projector, ABS Brakes, Bluetooth, Auto Lock System, Lane Departure Alert, Rear Camera, Tyre Pressure Monitoring, Traction Control, Diff Lock, Cruise Control, Apple CarPlay, Radar, Park assist, Android Auto, Touch Screen, Sport Suspension, Voice Control, Media Screen, Navigation system / maps",14900,فحص كامل,50 - 69 kWh,400 - 499 km
https://jo.opensooq.com/en/search/257890127,2025-02-07 02:25:03,Used,Tesla,Model S,Performance,2020,"70,000 - 79,999",Sedan,5,Electric,Automatic,,Black,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Other,Other,Cash or Installments,Zarqa,Al mantika Al Hurra,"AUX / USB Input, Airbags, Steering Wheel Controls, Electric Windows, Center Lock, Heated Seats, Leather Seats, Air Condition","Rim Wheels, Front Sensors, Rear Sensors, Xenon Lights","Media Screen, ABS Brakes, Rear Camera, Tyre Pressure Monitoring, Forward Collision Alert, Remote Start, Touch Screen",38500,,More than 100 kWh,More than 500 km
